Area,Year,Real GDP (Millions),Real GDP Quality Index,Current-Dollar GDP (Millions),Per Capita Personal Income,PCEPI,PCEPI2012,Real Per Capita Personal Income,Type
"South Bend-Mishawaka, IN-MI",2009,11544.185,93.124,10958.358,33252.0,94.0625,100.0,35350.963455149504,MSA
"South Bend-Mishawaka, IN-MI",2010,12140.698,97.936,11605.612,34386.0,95.74708333333334,100.0,35913.365507217364,MSA
"South Bend-Mishawaka, IN-MI",2011,12278.758,99.05,11950.518,36430.0,98.16941666666666,100.0,37109.31697159587,MSA
"South Bend-Mishawaka, IN-MI",2012,12396.507,100.0,12396.507,38157.0,100.0,100.0,38157.0,MSA
"South Bend-Mishawaka, IN-MI",2013,12536.176,101.127,12803.753,38806.0,101.35408333333334,100.0,38287.55460436144,MSA
"South Bend-Mishawaka, IN-MI",2014,12977.11,104.684,13494.094,40713.0,102.88666666666667,100.0,39570.72506965593,MSA
"South Bend-Mishawaka, IN-MI",2015,13187.921,106.384,14057.647,43135.0,103.11566666666667,100.0,41831.66476481104,MSA
"South Bend-Mishawaka, IN-MI",2016,13173.171,106.265,14240.54,43343.0,104.14833333333333,100.0,41616.604522395945,MSA
"South Bend-Mishawaka, IN-MI",2017,13254.569,106.922,14522.784,45310.0,106.0515,100.0,42724.5253485335,MSA
"South Bend-Mishawaka, IN-MI",2018,13837.217,111.622,15467.023,47206.0,108.3185,100.0,43580.73643929707,MSA
"South Bend-Mishawaka, IN-MI",2019,14119.737,113.901,16136.196,47759.0,109.92191666666666,100.0,43448.114305381925,MSA
"South Bend-Mishawaka, IN-MI",2020,13303.435,107.316,15502.941,51017.0,111.22466666666666,100.0,45868.42247223338,MSA
"Spartanburg, SC",2001,10016.269,88.875,8339.48,25645.0,79.65616666666666,100.0,32194.61979298527,MSA
"Spartanburg, SC",2002,10327.781,91.639,8681.321,26265.0,80.70208333333333,100.0,32545.628210754574,MSA
"Spartanburg, SC",2003,10778.932,95.642,9099.788,26575.0,82.39758333333333,100.0,32252.159499014437,MSA
"Spartanburg, SC",2004,11387.703,101.044,9734.15,27945.0,84.44275,100.0,33093.42720363796,MSA
"Spartanburg, SC",2005,11779.204,104.518,10226.577,29288.0,86.87583333333333,100.0,33712.48237426979,MSA
"Spartanburg, SC",2006,12399.103,110.018,10949.149,31091.0,89.32233333333333,100.0,34807.644224848584,MSA
"Spartanburg, SC",2007,12291.464,109.063,11103.366,32451.0,91.61441666666667,100.0,35421.2810392833,MSA
"Spartanburg, SC",2008,11976.81,106.271,10976.664,33710.0,94.32566666666666,100.0,35737.88682472427,MSA
"Spartanburg, SC",2009,10850.011,96.273,10434.999,31323.0,94.0625,100.0,33300.19933554817,MSA
"Spartanburg, SC",2010,11267.315,99.976,10826.103,32144.0,95.74708333333334,100.0,33571.779819228606,MSA
"Spartanburg, SC",2011,11442.494,101.53,11110.152,33933.0,98.16941666666666,100.0,34565.754949139795,MSA
"Spartanburg, SC",2012,11270.053,100.0,11270.053,36200.0,100.0,100.0,36200.0,MSA
"Spartanburg, SC",2013,11374.971,100.931,11640.35,35159.0,101.35408333333334,100.0,34689.27826456589,MSA
"Spartanburg, SC",2014,11595.799,102.89,12102.919,38096.0,102.88666666666667,100.0,37027.14961446251,MSA
"Spartanburg, SC",2015,12027.763,106.723,12990.649,39650.0,103.11566666666667,100.0,38451.96494551426,MSA
"Spartanburg, SC",2016,12688.111,112.583,13931.126,41025.0,104.14833333333333,100.0,39390.932804173535,MSA
"Spartanburg, SC",2017,13284.253,117.872,14725.516,41722.0,106.0515,100.0,39341.2634427613,MSA
"Spartanburg, SC",2018,13662.731,121.23,15384.716,42669.0,108.3185,100.0,39392.16292692384,MSA
"Spartanburg, SC",2019,14258.341,126.515,16449.963,44151.0,109.92191666666666,100.0,40165.78434843521,MSA
"Spartanburg, SC",2020,14020.209,124.402,16458.704,46543.0,111.22466666666666,100.0,41845.93345600796,MSA
"Spokane-Spokane Valley, WA",2001,17470.841,84.651,13660.39,26126.0,79.65616666666666,100.0,32798.465069663995,MSA
"Spokane-Spokane Valley, WA",2002,17500.544,84.795,13965.835,26441.0,80.70208333333333,100.0,32763.71427833854,MSA
"Spokane-Spokane Valley, WA",2003,17788.28,86.189,14458.799,27217.0,82.39758333333333,100.0,33031.308563863626,MSA
"Spokane-Spokane Valley, WA",2004,18464.294,89.465,15459.144,28347.0,84.44275,100.0,33569.48938778048,MSA
"Spokane-Spokane Valley, WA",2005,19268.435,93.361,16608.348,29188.0,86.87583333333333,100.0,33597.37556474278,MSA
"Spokane-Spokane Valley, WA",2006,19906.16,96.451,17715.397,30986.0,89.32233333333333,100.0,34690.09243675527,MSA
"Spokane-Spokane Valley, WA",2007,20625.136,99.935,18905.469,32918.0,91.61441666666667,100.0,35931.02613944493,MSA
"Spokane-Spokane Valley, WA",2008,21017.693,101.837,19591.788,34737.0,94.32566666666666,100.0,36826.66789173679,MSA
"Spokane-Spokane Valley, WA",2009,20240.212,98.07,19255.159,33693.0,94.0625,100.0,35819.800664451825,MSA
"Spokane-Spokane Valley, WA",2010,20353.902,98.621,19581.878,34303.0,95.74708333333334,100.0,35826.678793522864,MSA
"Spokane-Spokane Valley, WA",2011,20378.003,98.737,19936.864,35556.0,98.16941666666666,100.0,36219.01933137697,MSA
"Spokane-Spokane Valley, WA",2012,20638.582,100.0,20638.582,36915.0,100.0,100.0,36915.0,MSA
"Spokane-Spokane Valley, WA",2013,20875.266,101.147,21313.334,37097.0,101.35408333333334,100.0,36601.386722620126,MSA
"Spokane-Spokane Valley, WA",2014,21231.705,102.874,22131.838,38870.0,102.88666666666667,100.0,37779.433681073024,MSA
"Spokane-Spokane Valley, WA",2015,21733.198,105.304,23128.049,40168.0,103.11566666666667,100.0,38954.31344089324,MSA
"Spokane-Spokane Valley, WA",2016,22268.931,107.9,24046.663,41204.0,104.14833333333333,100.0,39562.80305333739,MSA
"Spokane-Spokane Valley, WA",2017,22974.982,111.321,25220.878,42654.0,106.0515,100.0,40220.08175273334,MSA
"Spokane-Spokane Valley, WA",2018,24132.299,116.928,27115.183,44631.0,108.3185,100.0,41203.48786218421,MSA
"Spokane-Spokane Valley, WA",2019,24787.574,120.103,28523.491,46337.0,109.92191666666666,100.0,42154.46874031036,MSA
"Spokane-Spokane Valley, WA",2020,24269.344,117.592,28511.612,49449.0,111.22466666666666,100.0,44458.663246162425,MSA
"Springfield, IL",2001,9978.799,98.861,7675.287,32084.0,79.65616666666666,100.0,40278.11196873228,MSA
"Springfield, IL",2002,10165.133,100.707,7993.857,32612.0,80.70208333333333,100.0,40410.35702300126,MSA
"Springfield, IL",2003,9920.08,98.279,7998.833,32649.0,82.39758333333333,100.0,39623.73491941005,MSA
"Springfield, IL",2004,9907.681,98.156,8251.049,33006.0,84.44275,100.0,39086.83693982017,MSA
"Springfield, IL",2005,9859.728,97.681,8430.766,33390.0,86.87583333333333,100.0,38434.16370106761,MSA
"Springfield, IL",2006,9914.795,98.227,8746.862,34293.0,89.32233333333333,100.0,38392.41399127504,MSA
"Springfield, IL",2007,9819.889,97.287,8980.77,35709.0,91.61441666666667,100.0,38977.48989651374,MSA
"Springfield, IL",2008,9958.821,98.663,9263.034,37090.0,94.32566666666666,100.0,39321.216918689504,MSA
"Springfield, IL",2009,9939.342,98.47,9379.326,37708.0,94.0625,100.0,40088.23920265781,MSA
"Springfield, IL",2010,10177.083,100.825,9746.937,39272.0,95.74708333333334,100.0,41016.39301458269,MSA
"Springfield, IL",2011,10170.538,100.761,9927.573,40637.0,98.16941666666666,100.0,41394.765681436766,MSA
"Springfield, IL",2012,10093.775,100.0,10093.775,40740.0,100.0,100.0,40740.0,MSA
"Springfield, IL",2013,10087.194,99.935,10305.593,42092.0,101.35408333333334,100.0,41529.65387844101,MSA
"Springfield, IL",2014,10277.109,101.816,10689.883,43241.0,102.88666666666667,100.0,42027.797576621524,MSA
"Springfield, IL",2015,10287.014,101.914,10915.634,44154.0,103.11566666666667,100.0,42819.87541498705,MSA
"Springfield, IL",2016,10315.861,102.2,11118.593,44835.0,104.14833333333333,100.0,43049.1766550913,MSA
"Springfield, IL",2017,10296.081,102.004,11265.03,46036.0,106.0515,100.0,43409.09840973489,MSA
"Springfield, IL",2018,10638.768,105.399,11899.486,47642.0,108.3185,100.0,43983.25309157716,MSA
"Springfield, IL",2019,10623.489,105.248,12144.807,49212.0,109.92191666666666,100.0,44769.961707666735,MSA
"Springfield, IL",2020,9959.868,98.673,11662.292,52782.0,111.22466666666666,100.0,47455.30068270228,MSA
"Springfield, MA",2001,26427.619,91.854,20482.131,29762.0,79.65616666666666,100.0,37363.08341894434,MSA
"Springfield, MA",2002,26649.604,92.626,21113.059,30329.0,80.70208333333333,100.0,37581.433771329735,MSA
"Springfield, MA",2003,27022.55,93.922,21848.063,31118.0,82.39758333333333,100.0,37765.6707164753,MSA
"Springfield, MA",2004,27344.123,95.04,22743.27,32259.0,84.44275,100.0,38202.21392600312,MSA
"Springfield, MA",2005,27459.672,95.441,23524.443,33423.0,86.87583333333333,100.0,38472.14894821153,MSA
"Springfield, MA",2006,27360.833,95.098,24216.089,34879.0,89.32233333333333,100.0,39048.464922919615,MSA
"Springfield, MA",2007,27378.255,95.158,24976.962,36544.0,91.61441666666667,100.0,39888.9185017278,MSA
"Springfield, MA",2008,27869.429,96.866,25886.447,38158.0,94.32566666666666,100.0,40453.464415835915,MSA
"Springfield, MA",2009,27164.242,94.415,26005.559,38343.0,94.0625,100.0,40763.322259136214,MSA
"Springfield, MA",2010,28120.565,97.739,27116.17,39369.0,95.74708333333334,100.0,41117.70158359915,MSA
"Springfield, MA",2011,28513.172,99.103,27886.55,41011.0,98.16941666666666,100.0,41775.7397288531,MSA
"Springfield, MA",2012,28771.22,100.0,28771.22,43017.0,100.0,100.0,43017.0,MSA
"Springfield, MA",2013,28886.672,100.401,29550.835,43435.0,101.35408333333334,100.0,42854.71149411017,MSA
"Springfield, MA",2014,28873.785,100.356,30154.781,44888.0,102.88666666666667,100.0,43628.588090455516,MSA
"Springfield, MA",2015,29696.323,103.215,31802.494,47493.0,103.11566666666667,100.0,46057.9866622272,MSA
"Springfield, MA",2016,29797.979,103.569,32437.753,48581.0,104.14833333333333,100.0,46645.96969066556,MSA
"Springfield, MA",2017,29956.507,104.12,33076.029,49804.0,106.0515,100.0,46962.08917365619,MSA
"Springfield, MA",2018,30196.545,104.954,34075.265,51697.0,108.3185,100.0,47726.84259844809,MSA
"Springfield, MA",2019,30584.238,106.301,35373.387,53413.0,109.92191666666666,100.0,48591.765518402084,MSA
"Springfield, MA",2020,28961.332,100.661,34312.4,57843.0,111.22466666666666,100.0,52005.55032756523,MSA
"Springfield, MO",2001,14071.029,85.837,11074.628,25887.0,79.65616666666666,100.0,32498.42552470305,MSA
"Springfield, MO",2002,14447.898,88.136,11606.026,26541.0,80.70208333333333,100.0,32887.62681673852,MSA
"Springfield, MO",2003,15118.155,92.225,12360.978,27722.0,82.39758333333333,100.0,33644.190616431915,MSA
"Springfield, MO",2004,15779.675,96.26,13226.423,29031.0,84.44275,100.0,34379.50564139609,MSA
"Springfield, MO",2005,16516.304,100.754,14228.365,30075.0,86.87583333333333,100.0,34618.372965247334,MSA
"Springfield, MO",2006,16662.532,101.646,14804.881,30894.0,89.32233333333333,100.0,34587.094679568756,MSA
"Springfield, MO",2007,16719.313,101.992,15284.53,31844.0,91.61441666666667,100.0,34758.72156219954,MSA
"Springfield, MO",2008,16855.138,102.821,15693.56,33245.0,94.32566666666666,100.0,35244.91389759592,MSA
"Springfield, MO",2009,16466.572,100.45,15717.15,32109.0,94.0625,100.0,34135.813953488374,MSA
"Springfield, MO",2010,16406.511,100.084,15803.272,32252.0,95.74708333333334,100.0,33684.57698885519,MSA
"Springfield, MO",2011,16191.424,98.772,15784.601,33167.0,98.16941666666666,100.0,33785.47120496625,MSA
"Springfield, MO",2012,16392.723,100.0,16392.723,34645.0,100.0,100.0,34645.0,MSA
"Springfield, MO",2013,16295.385,99.406,16653.633,34687.0,101.35408333333334,100.0,34223.58415094278,MSA
"Springfield, MO",2014,16819.62,102.604,17525.849,36174.0,102.88666666666667,100.0,35159.07471003693,MSA
"Springfield, MO",2015,17338.242,105.768,18524.66,37920.0,103.11566666666667,100.0,36774.2373451173,MSA
"Springfield, MO",2016,17339.669,105.777,18848.401,38513.0,104.14833333333333,100.0,36978.98830194114,MSA
"Springfield, MO",2017,17638.639,107.6,19405.925,40078.0,106.0515,100.0,37791.073204999455,MSA
"Springfield, MO",2018,18055.74,110.145,20298.741,41339.0,108.3185,100.0,38164.30249680341,MSA
"Springfield, MO",2019,18695.987,114.051,21573.068,42993.0,109.92191666666666,100.0,39112.30926801828,MSA
"Springfield, MO",2020,18224.921,111.177,21523.039,44565.0,111.22466666666666,100.0,40067.550962915906,MSA
"Springfield, OH",2001,4381.312,106.873,3584.111,26739.0,79.65616666666666,100.0,33568.022563643324,MSA
"Springfield, OH",2002,4409.451,107.56,3654.19,26711.0,80.70208333333333,100.0,33098.27813201848,MSA
"Springfield, OH",2003,4321.739,105.42,3633.437,27470.0,82.39758333333333,100.0,33338.356404061204,MSA
"Springfield, OH",2004,4521.497,110.293,3873.821,28070.0,84.44275,100.0,33241.45648975193,MSA
"Springfield, OH",2005,4528.487,110.463,3937.109,28637.0,86.87583333333333,100.0,32963.13704424898,MSA
"Springfield, OH",2006,4580.843,111.741,4041.752,29874.0,89.32233333333333,100.0,33445.163023805166,MSA
"Springfield, OH",2007,4359.359,106.338,3970.825,30881.0,91.61441666666667,100.0,33707.57695522811,MSA
"Springfield, OH",2008,4230.098,103.185,3912.436,31839.0,94.32566666666666,100.0,33754.333391052984,MSA
"Springfield, OH",2009,4016.721,97.98,3843.823,31735.0,94.0625,100.0,33738.20598006645,MSA
"Springfield, OH",2010,4025.088,98.184,3874.08,32321.0,95.74708333333334,100.0,33756.64184722772,MSA
"Springfield, OH",2011,4138.823,100.958,4030.731,33979.0,98.16941666666666,100.0,34612.612719677636,MSA
"Springfield, OH",2012,4099.534,100.0,4099.534,34486.0,100.0,100.0,34486.0,MSA
"Springfield, OH",2013,4130.195,100.748,4224.298,35078.0,101.35408333333334,100.0,34609.36041879582,MSA
"Springfield, OH",2014,4164.957,101.596,4345.828,36066.0,102.88666666666667,100.0,35054.10484027732,MSA
"Springfield, OH",2015,4180.838,101.983,4493.343,37116.0,103.11566666666667,100.0,35994.53041406576,MSA
"Springfield, OH",2016,4133.617,100.831,4517.625,37949.0,104.14833333333333,100.0,36437.452991726546,MSA
"Springfield, OH",2017,4138.853,100.959,4572.929,39239.0,106.0515,100.0,36999.948138404456,MSA
"Springfield, OH",2018,4158.588,101.44,4682.689,40263.0,108.3185,100.0,37170.935712736056,MSA
"Springfield, OH",2019,4170.098,101.721,4799.463,41625.0,109.92191666666666,100.0,37867.7894838988,MSA
"Springfield, OH",2020,3959.801,96.591,4665.667,45363.0,111.22466666666666,100.0,40785.017711898436,MSA
"St. Cloud, MN",2001,7312.149,86.195,5669.36,26932.0,79.65616666666666,100.0,33810.313911666184,MSA
"St. Cloud, MN",2002,7519.743,88.642,5907.949,27844.0,80.70208333333333,100.0,34502.207192090245,MSA
"St. Cloud, MN",2003,7594.3,89.521,6087.045,28890.0,82.39758333333333,100.0,35061.70791821362,MSA
"St. Cloud, MN",2004,7949.588,93.709,6569.228,30148.0,84.44275,100.0,35702.29534211048,MSA
"St. Cloud, MN",2005,8095.719,95.432,6886.696,30592.0,86.87583333333333,100.0,35213.47517050196,MSA
"St. Cloud, MN",2006,8267.768,97.46,7254.299,31732.0,89.32233333333333,100.0,35525.269902637265,MSA
"St. Cloud, MN",2007,8254.27,97.301,7513.919,33212.0,91.61441666666667,100.0,36251.936330981385,MSA
"St. Cloud, MN",2008,8350.833,98.439,7726.213,34712.0,94.32566666666666,100.0,36800.16397092343,MSA
"St. Cloud, MN",2009,8138.09,95.931,7689.281,33388.0,94.0625,100.0,35495.54817275747,MSA
"St. Cloud, MN",2010,8157.925,96.165,7785.146,34480.0,95.74708333333334,100.0,36011.54082152198,MSA
"St. Cloud, MN",2011,8478.402,99.943,8259.649,37106.0,98.16941666666666,100.0,37797.92246906496,MSA
"St. Cloud, MN",2012,8483.265,100.0,8483.265,38769.0,100.0,100.0,38769.0,MSA
"St. Cloud, MN",2013,8773.488,103.421,8973.675,39855.0,101.35408333333334,100.0,39322.54003908739,MSA
"St. Cloud, MN",2014,9135.097,107.684,9484.555,41838.0,102.88666666666667,100.0,40664.16121298516,MSA
"St. Cloud, MN",2015,9202.569,108.479,9703.841,42569.0,103.11566666666667,100.0,41282.766601906595,MSA
"St. Cloud, MN",2016,9525.622,112.287,10147.436,42612.0,104.14833333333333,100.0,40914.7209908944,MSA
"St. Cloud, MN",2017,9772.664,115.199,10586.748,44490.0,106.0515,100.0,41951.31610585423,MSA
"St. Cloud, MN",2018,9848.987,116.099,10865.013,45837.0,108.3185,100.0,42316.87107927086,MSA
"St. Cloud, MN",2019,9832.089,115.9,11129.86,47119.0,109.92191666666666,100.0,42865.8828274313,MSA
"St. Cloud, MN",2020,9545.196,112.518,11042.489,50850.0,111.22466666666666,100.0,45718.27592200771,MSA
"St. George, UT",2001,2573.589,67.592,1986.921,20266.0,79.65616666666666,100.0,25441.846937985552,MSA
"St. George, UT",2002,2697.204,70.839,2132.802,20251.0,80.70208333333333,100.0,25093.528151379818,MSA
"St. George, UT",2003,2893.655,75.999,2333.79,21030.0,82.39758333333333,100.0,25522.59319903193,MSA
"St. George, UT",2004,3161.282,83.027,2620.738,22490.0,84.44275,100.0,26633.429157624545,MSA
"St. George, UT",2005,3533.239,92.796,3030.806,24092.0,86.87583333333333,100.0,27731.53255124651,MSA
"St. George, UT",2006,3903.684,102.526,3469.718,25479.0,89.32233333333333,100.0,28524.78103647091,MSA
"St. George, UT",2007,4041.177,106.137,3713.783,26520.0,91.61441666666667,100.0,28947.409114104128,MSA
"St. George, UT",2008,3893.052,102.247,3638.577,26636.0,94.32566666666666,100.0,28238.3373913781,MSA
"St. George, UT",2009,3521.735,92.494,3371.977,25527.0,94.0625,100.0,27138.338870431893,MSA
"St. George, UT",2010,3503.881,92.025,3376.773,26180.0,95.74708333333334,100.0,27342.86945207208,MSA
"St. George, UT",2011,3543.646,93.07,3461.79,26951.0,98.16941666666666,100.0,27453.56029924459,MSA
"St. George, UT",2012,3807.516,100.0,3807.516,28235.0,100.0,100.0,28235.000000000004,MSA
"St. George, UT",2013,4128.23,108.423,4214.219,29561.0,101.35408333333334,100.0,29166.06714579005,MSA
"St. George, UT",2014,4269.396,112.131,4451.353,31225.0,102.88666666666667,100.0,30348.927622626838,MSA
"St. George, UT",2015,4527.148,118.9,4851.18,33195.0,103.11566666666667,100.0,32192.004448079344,MSA
"St. George, UT",2016,4941.502,129.783,5403.722,35020.0,104.14833333333333,100.0,33625.11802077166,MSA
"St. George, UT",2017,5441.977,142.927,6047.206,37213.0,106.0515,100.0,35089.555546126176,MSA
"St. George, UT",2018,5810.996,152.619,6600.413,39964.0,108.3185,100.0,36894.897916791684,MSA
"St. George, UT",2019,6041.044,158.661,7049.244,41869.0,109.92191666666666,100.0,38089.76523486748,MSA
"St. George, UT",2020,6111.685,160.516,7295.477,43782.0,111.22466666666666,100.0,39363.5704310195,MSA
"St. Joseph, MO-KS",2001,4387.44,80.235,3347.159,23923.0,79.65616666666666,100.0,30032.82859456372,MSA
"St. Joseph, MO-KS",2002,4508.405,82.447,3504.057,24403.0,80.70208333333333,100.0,30238.376745746962,MSA
"St. Joseph, MO-KS",2003,4551.682,83.238,3597.735,25078.0,82.39758333333333,100.0,30435.358642193187,MSA
"St. Joseph, MO-KS",2004,4836.873,88.453,3914.991,26875.0,84.44275,100.0,31826.296514502428,MSA
"St. Joseph, MO-KS",2005,4855.774,88.799,4032.052,27589.0,86.87583333333333,100.0,31756.81768040594,MSA
"St. Joseph, MO-KS",2006,4923.576,90.039,4206.486,28857.0,89.32233333333333,100.0,32306.58999055854,MSA
"St. Joseph, MO-KS",2007,4987.051,91.2,4400.93,30078.0,91.61441666666667,100.0,32831.07735045339,MSA
"St. Joseph, MO-KS",2008,5130.528,93.824,4651.458,31932.0,94.32566666666666,100.0,33852.927976478655,MSA
"St. Joseph, MO-KS",2009,5052.431,92.395,4749.07,31469.0,94.0625,100.0,33455.41528239203,MSA
"St. Joseph, MO-KS",2010,5047.762,92.31,4783.776,31348.0,95.74708333333334,100.0,32740.422902351245,MSA
"St. Joseph, MO-KS",2011,5096.31,93.198,4928.411,33220.0,98.16941666666666,100.0,33839.459505803316,MSA
"St. Joseph, MO-KS",2012,5468.269,100.0,5468.269,34212.0,100.0,100.0,34212.0,MSA
"St. Joseph, MO-KS",2013,5601.404,102.435,5731.488,35022.0,101.35408333333334,100.0,34554.10857480664,MSA
"St. Joseph, MO-KS",2014,5385.974,98.495,5625.335,35538.0,102.88666666666667,100.0,34540.91881034148,MSA
"St. Joseph, MO-KS",2015,5219.179,95.445,5608.597,36139.0,103.11566666666667,100.0,35047.05072297453,MSA
"St. Joseph, MO-KS",2016,5244.715,95.912,5727.837,36467.0,104.14833333333333,100.0,35014.48254892861,MSA
"St. Joseph, MO-KS",2017,5474.396,100.112,6046.495,37674.0,106.0515,100.0,35524.25001060805,MSA
"St. Joseph, MO-KS",2018,5357.136,97.968,6028.957,38098.0,108.3185,100.0,35172.20050129941,MSA
"St. Joseph, MO-KS",2019,5491.143,100.418,6329.0,40709.0,109.92191666666666,100.0,37034.47068108195,MSA
"St. Joseph, MO-KS",2020,5356.171,97.95,6308.754,43061.0,111.22466666666666,100.0,38715.332929745804,MSA
"St. Louis, MO-IL",2001,132417.325,89.887,102596.127,32799.0,79.65616666666666,100.0,41175.7198124439,MSA
"St. Louis, MO-IL",2002,134410.889,91.24,105867.635,33571.0,80.70208333333333,100.0,41598.67826625706,MSA
"St. Louis, MO-IL",2003,138190.325,93.806,111060.939,34598.0,82.39758333333333,100.0,41989.095553975596,MSA
"St. Louis, MO-IL",2004,140814.02,95.587,116501.16,35894.0,84.44275,100.0,42506.905566197216,MSA
"St. Louis, MO-IL",2005,143508.797,97.416,122524.352,37411.0,86.87583333333333,100.0,43062.60851214857,MSA
"St. Louis, MO-IL",2006,143390.156,97.336,126569.159,39697.0,89.32233333333333,100.0,44442.41268514407,MSA
"St. Louis, MO-IL",2007,144123.843,97.834,131097.4,41066.0,91.61441666666667,100.0,44824.822876312224,MSA
